venue,innings,batting_team,bowling_team,bat1,bat2,bat3,bat4,bat5,bat6,bat7,bat8,bat9,bat10,bow1,bow2,bow3,bow4,bow5,bow6,runs_off_bat,extras,Total_score,player_dismissed
8,2,5,3,40,362,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,261,339.0,440.0,0.0,0.0,50,1,51,1
8,1,7,3,498,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,261,32.0,440.0,0.0,0.0,43,2,45,0
8,2,3,7,87,440,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,220,399.0,0.0,0.0,0.0,65,2,67,1
32,1,7,0,439,396,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,241,436.0,0.0,0.0,0.0,39,3,42,1
32,2,0,7,443,138,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,454,0.0,0.0,0.0,0.0,33,2,35,1
15,1,6,0,483,331,287.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,123,160,0.0,0.0,0.0,0.0,31,2,33,2
15,2,0,6,443,50,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507,314,287.0,0.0,0.0,0.0,15,1,16,1
8,1,7,3,107,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,339,246.0,440.0,0.0,0.0,50,4,54,0
8,2,3,7,87,312,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,457,454.0,399.0,0.0,0.0,47,0,47,1
32,1,1,4,341,396,445.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,389,281,188.0,157.0,0.0,0.0,43,2,45,2
32,2,4,1,368,346,414.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,471,163,210.0,0.0,0.0,0.0,44,2,46,3
24,1,2,5,224,267,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,208,180.0,68.0,0.0,0.0,29,3,32,1
24,2,5,2,40,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,308,305.0,0.0,0.0,0.0,64,0,64,0
0,1,1,0,341,396,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,436,160.0,0.0,0.0,0.0,41,2,43,1
0,2,0,1,443,50,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,46,210.0,0.0,0.0,0.0,54,4,58,1
8,1,3,2,87,440,386.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,305,102,145.0,37.0,347.0,0.0,52,1,53,2
8,2,2,3,224,89,267.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,261,246,32.0,0.0,0.0,0.0,49,2,51,2
14,1,4,6,346,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,314,306.0,0.0,0.0,0.0,52,0,52,0
14,2,6,4,331,287,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,429,188.0,157.0,218.0,0.0,60,0,60,1
22,1,5,7,40,181,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,454,388.0,399.0,0.0,0.0,34,1,35,1
22,2,7,5,107,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,208,180.0,68.0,0.0,0.0,68,1,69,0
21,1,4,2,368,346,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,305,145.0,37.0,0.0,0.0,62,0,62,1
21,2,2,4,224,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,429,188.0,0.0,0.0,0.0,38,0,38,0
0,1,3,1,319,87,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,401,90.0,159.0,0.0,0.0,35,1,36,2
0,2,1,3,341,396,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,246,339.0,32.0,0.0,0.0,44,1,45,1
22,1,7,6,193,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,481,507.0,306.0,0.0,0.0,59,0,59,0
22,2,6,7,331,437,483.0,24.0,287.0,0.0,0.0,0.0,0.0,0.0,63,304,454.0,0.0,0.0,0.0,26,4,30,3
15,1,0,5,50,443,426.0,226.0,295.0,0.0,0.0,0.0,0.0,0.0,132,180,68.0,0.0,0.0,0.0,29,0,29,3
15,2,5,0,40,450,181.0,362.0,441.0,0.0,0.0,0.0,0.0,0.0,123,436,282.0,0.0,0.0,0.0,42,3,45,3
21,1,2,1,224,267,430.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,210,90,58.0,401.0,0.0,0.0,54,0,54,2
21,2,1,2,341,445,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,430,305.0,145.0,0.0,0.0,44,5,49,1
24,1,6,5,483,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,132,180.0,0.0,0.0,0.0,45,3,48,0
24,2,5,6,40,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,314,306.0,0.0,0.0,0.0,49,6,55,0
32,1,4,0,346,368,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,436,289.0,0.0,0.0,0.0,38,2,40,1
32,2,0,4,443,50,426.0,226.0,295.0,0.0,0.0,0.0,0.0,0.0,196,429,157.0,0.0,0.0,0.0,32,2,34,3
0,1,1,7,341,396,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,304,399.0,0.0,0.0,0.0,35,1,36,2
0,2,7,1,107,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401,46,90.0,210.0,0.0,0.0,53,9,62,0
14,1,6,3,331,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,339,440.0,246.0,0.0,0.0,53,0,53,0
14,2,3,6,87,440,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,314,507.0,0.0,0.0,0.0,52,7,59,1
15,1,0,2,443,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,347,430.0,37.0,0.0,0.0,53,1,54,0
15,2,2,0,224,89,267.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,123,160,420.0,0.0,0.0,0.0,45,1,46,2
22,1,4,7,368,346,414.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,63,454,304.0,0.0,0.0,0.0,30,0,30,2
22,2,7,4,107,193,486.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,196,188,363.0,47.0,0.0,0.0,37,2,39,2
14,1,6,1,331,483,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,90,210.0,0.0,0.0,0.0,37,3,40,2
14,2,1,6,341,396,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,314,507.0,0.0,0.0,0.0,46,7,53,1
24,1,5,3,40,441,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,261,440.0,0.0,0.0,0.0,28,0,28,1
24,2,3,5,87,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,208,180.0,0.0,0.0,0.0,63,2,65,0
21,1,7,2,107,193,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,308,305.0,0.0,0.0,0.0,19,8,27,1
21,2,2,7,224,89,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,454,388.0,304.0,0.0,0.0,38,0,38,1
15,1,3,0,87,440,386.0,312.0,217.0,462.0,0.0,0.0,0.0,0.0,123,160,360.0,0.0,0.0,0.0,27,2,29,4
15,2,0,3,443,138,426.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,339,261,440.0,0.0,0.0,0.0,38,2,40,2
32,1,2,4,224,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,188,47.0,0.0,0.0,0.0,50,0,50,0
32,2,4,2,346,422,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,305,145.0,0.0,0.0,0.0,50,0,50,1
24,1,5,0,40,181,450.0,441.0,362.0,0.0,0.0,0.0,0.0,0.0,123,282,436.0,0.0,0.0,0.0,48,6,54,3
24,2,0,5,443,426,138.0,50.0,226.0,295.0,0.0,0.0,0.0,0.0,132,183,180.0,0.0,0.0,0.0,24,0,24,4
8,1,3,1,191,386,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,90,210.0,46.0,0.0,0.0,40,1,41,1
8,2,1,3,341,396,445.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,261,246,32.0,0.0,0.0,0.0,57,0,57,2
32,1,4,5,368,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,132,180.0,183.0,0.0,0.0,57,0,57,0
32,2,5,4,40,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,47,363.0,188.0,0.0,0.0,58,1,59,0
21,1,2,6,224,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,314,306.0,0.0,0.0,0.0,60,0,60,0
21,2,6,2,331,483,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,305,347.0,253.0,0.0,0.0,63,0,63,1
8,1,3,0,87,440,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,436,282.0,360.0,0.0,0.0,45,4,49,1
8,2,0,3,443,138,426.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,261,155,32.0,440.0,0.0,0.0,44,0,44,2
22,1,1,7,341,396,83.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,63,220,454.0,0.0,0.0,0.0,49,2,51,2
22,2,7,1,107,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,210,90.0,0.0,0.0,0.0,39,1,40,0
32,1,6,4,331,483,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,429,188.0,0.0,0.0,0.0,40,5,45,1
32,2,4,6,346,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,314,306.0,507.0,0.0,0.0,65,2,67,0
21,1,2,5,224,89,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,183,180.0,0.0,0.0,0.0,35,4,39,1
21,2,5,2,362,181,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,308,0.0,0.0,0.0,0.0,46,8,54,1
22,1,0,7,443,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,220,454.0,0.0,0.0,0.0,38,3,41,0
22,2,7,0,107,193,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,436,169.0,0.0,0.0,0.0,67,1,68,1
0,1,4,1,368,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,210,90.0,227.0,0.0,0.0,55,2,57,0
0,2,1,4,341,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,363,429.0,177.0,188.0,0.0,48,0,48,0
8,1,6,3,331,483,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,440,261.0,0.0,0.0,0.0,40,2,42,1
8,2,3,6,87,440,462.0,386.0,312.0,0.0,0.0,0.0,0.0,0.0,135,314,306.0,0.0,0.0,0.0,33,4,37,3
24,1,4,5,346,368,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,132,398.0,180.0,183.0,0.0,40,6,46,1
24,2,5,4,40,450,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,218,429.0,363.0,188.0,0.0,55,5,60,1
0,1,2,1,224,89,267.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,163,401,210.0,0.0,0.0,0.0,50,0,50,2
0,2,1,2,341,396,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,430,145.0,162.0,347.0,0.0,60,0,60,1
22,1,3,7,87,440,462.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,63,402,220.0,454.0,0.0,0.0,60,1,61,2
22,2,7,3,107,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,502,339.0,440.0,215.0,0.0,68,4,72,0
14,1,6,0,331,483,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,436,0.0,0.0,0.0,0.0,48,1,49,1
14,2,0,6,443,138,426.0,50.0,226.0,295.0,0.0,0.0,0.0,0.0,135,314,481.0,0.0,0.0,0.0,26,6,32,4
24,1,5,1,40,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,210,46.0,0.0,0.0,0.0,52,0,52,1
24,2,1,5,341,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,132,183.0,398.0,180.0,0.0,59,0,59,0
15,1,7,0,107,193,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,160,0.0,0.0,0.0,0.0,52,2,54,1
15,2,0,7,443,138,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,220,457.0,454.0,0.0,0.0,49,0,49,1
14,1,6,2,331,483,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,305,0.0,0.0,0.0,0.0,65,5,70,1
14,2,2,6,224,89,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,481,314.0,507.0,0.0,0.0,65,3,68,1
8,1,3,5,87,312,462.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,488,322,180.0,0.0,0.0,0.0,27,5,32,2
8,2,5,3,40,450,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,261,32.0,440.0,502.0,0.0,55,0,55,1
15,1,4,0,368,346,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,160,0.0,0.0,0.0,0.0,44,1,45,1
15,2,0,4,264,443,426.0,50.0,226.0,0.0,0.0,0.0,0.0,0.0,429,218,157.0,188.0,0.0,0.0,40,0,40,3
24,1,7,5,107,231,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,322,398.0,183.0,0.0,0.0,49,2,51,1
24,2,5,7,40,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,457,388.0,220.0,399.0,0.0,60,0,60,0
0,1,1,6,341,396,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,500,507.0,314.0,0.0,0.0,58,1,59,1
0,2,6,1,331,483,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,46,401.0,210.0,0.0,0.0,62,2,64,1
8,1,3,4,462,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,218,429.0,188.0,0.0,0.0,50,0,50,0
8,2,4,3,346,368,136.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,406,440,155.0,0.0,0.0,0.0,40,1,41,2
22,1,7,2,107,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,308,305.0,347.0,0.0,0.0,65,12,77,0
22,2,2,7,224,89,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,63,454.0,388.0,0.0,0.0,41,3,44,1
14,1,6,5,483,24,292.0,154.0,153.0,331.0,327.0,314.0,0.0,0.0,488,398,353.0,183.0,322.0,0.0,59,3,62,7
14,2,5,6,450,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,314,209.0,507.0,0.0,0.0,39,2,41,1
15,1,0,1,138,443,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,174,90.0,46.0,0.0,0.0,26,1,27,1
15,2,1,0,341,445,396.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,123,160,0.0,0.0,0.0,0.0,59,0,59,2
32,1,4,7,368,346,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,220,304.0,388.0,0.0,0.0,43,1,44,1
32,2,7,4,498,278,284.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,72,429,188.0,0.0,0.0,0.0,58,1,59,2
21,1,2,3,89,224,267.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,406,155,440.0,0.0,0.0,0.0,41,0,41,2
21,2,3,2,462,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,57,347.0,37.0,0.0,0.0,61,1,62,1
0,1,5,1,40,252,450.0,283.0,398.0,353.0,0.0,0.0,0.0,0.0,471,163,46.0,0.0,0.0,0.0,29,1,30,4
0,2,1,5,341,396,379.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,208,488,322.0,168.0,398.0,0.0,42,4,46,2
14,1,7,6,498,278,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,314,507.0,0.0,0.0,0.0,51,1,52,1
14,2,6,7,331,483,24.0,437.0,153.0,0.0,0.0,0.0,0.0,0.0,63,220,388.0,0.0,0.0,0.0,45,4,49,3
21,1,0,2,138,443,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,305,430.0,347.0,0.0,0.0,40,2,42,1
21,2,2,0,224,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,160,112.0,0.0,0.0,0.0,61,7,68,0
32,1,3,4,462,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,218,429.0,188.0,363.0,0.0,47,2,49,0
32,2,4,3,346,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,155,32.0,440.0,0.0,0.0,44,2,46,0
15,1,0,4,138,443,426.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,429,218,363.0,177.0,188.0,0.0,31,1,32,3
15,2,4,0,368,414,346.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,123,160,0.0,0.0,0.0,0.0,41,3,44,2
6,1,7,1,498,278,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,163,46.0,0.0,0.0,0.0,54,0,54,1
6,2,1,7,341,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,304,220.0,388.0,0.0,0.0,54,1,55,0
6,1,1,0,341,396,83.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,123,436,160.0,0.0,0.0,0.0,40,1,41,2
6,2,0,1,138,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,163,46.0,0.0,0.0,0.0,42,0,42,0
22,1,4,0,346,368,414.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,123,436,160.0,0.0,0.0,0.0,44,1,45,2
22,2,0,4,138,443,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,218,429.0,188.0,0.0,0.0,52,1,53,1
27,1,4,0,368,346,414.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,241.0,339.0,0.0,0.0,49,2,51,2
27,2,0,4,264,443,138.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,471,192,188.0,0.0,0.0,0.0,35,2,37,2
7,1,1,2,341,396,437.0,445.0,379.0,0.0,0.0,0.0,0.0,0.0,444,305,94.0,0.0,0.0,0.0,21,2,23,3
7,2,2,1,224,267,222.0,311.0,149.0,0.0,0.0,0.0,0.0,0.0,12,289,210.0,347.0,0.0,0.0,28,7,35,3
27,1,3,6,462,362,312.0,466.0,217.0,137.0,0.0,0.0,0.0,0.0,90,306,314.0,0.0,0.0,0.0,14,3,17,4
27,2,6,3,103,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,261,102.0,0.0,0.0,0.0,40,4,44,0
26,1,4,7,368,346,414.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,454,195,402.0,0.0,0.0,0.0,48,0,48,2
26,2,7,4,107,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,318,192.0,363.0,0.0,0.0,54,2,56,0
26,1,5,0,505,441,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,241.0,0.0,0.0,0.0,53,1,54,1
26,2,0,5,264,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,180,398.0,473.0,0.0,0.0,51,2,53,0
27,1,3,1,462,312,362.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,479,12,210.0,46.0,0.0,0.0,36,0,36,2
27,2,1,3,40,445,396.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,335,261,223.0,0.0,0.0,0.0,32,4,36,2
7,1,2,7,224,298,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,220,195.0,0.0,0.0,0.0,46,1,47,1
7,2,7,2,107,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,57,253.0,0.0,0.0,0.0,50,2,52,0
27,1,6,4,202,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,188,218.0,192.0,0.0,0.0,54,0,54,0
27,2,4,6,346,171,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,135,500.0,306.0,0.0,0.0,44,1,45,1
26,1,1,5,341,396,445.0,379.0,292.0,0.0,0.0,0.0,0.0,0.0,488,180,237.0,37.0,0.0,0.0,48,3,51,3
26,2,5,1,505,181,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,12,347.0,159.0,0.0,0.0,39,2,41,1
27,1,3,0,362,462,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,436.0,0.0,0.0,0.0,48,4,52,1
27,2,0,3,443,138,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,458,0.0,0.0,0.0,0.0,52,2,54,1
26,1,6,7,202,103,483.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,454,195,469.0,0.0,0.0,0.0,28,2,30,2
26,2,7,6,107,498,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,500,314.0,306.0,0.0,0.0,54,4,58,1
27,1,4,2,346,414,368.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,444,305,390.0,208.0,0.0,0.0,39,2,41,2
27,2,2,4,224,267,222.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,471,192,218.0,188.0,0.0,0.0,40,1,41,2
7,1,3,5,462,440,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,48,183.0,473.0,0.0,0.0,38,4,42,1
7,2,5,3,181,441,450.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,440,335,458.0,0.0,0.0,0.0,33,6,39,2
27,1,6,1,202,103,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,347,12.0,210.0,0.0,0.0,39,1,40,1
27,2,1,6,341,396,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,306,500.0,164.0,0.0,0.0,51,2,53,1
27,1,2,0,224,267,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,436.0,241.0,0.0,0.0,53,0,53,1
27,2,0,2,364,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,305,94.0,390.0,0.0,0.0,48,9,57,0
7,1,7,5,107,193,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,398,237.0,183.0,0.0,0.0,26,0,26,1
7,2,5,7,68,181,441.0,386.0,450.0,0.0,0.0,0.0,0.0,0.0,454,220,469.0,0.0,0.0,0.0,36,0,36,3
27,1,4,3,346,368,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,458,335.0,440.0,0.0,0.0,57,2,59,1
27,2,3,4,462,440,217.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,471,192,188.0,363.0,0.0,0.0,33,0,33,2
26,1,0,1,430,138,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,210,46.0,12.0,0.0,0.0,38,1,39,1
26,2,1,0,341,40,396.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,436.0,0.0,0.0,0.0,40,1,41,2
7,1,2,6,224,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,135,314.0,0.0,0.0,0.0,48,2,50,0
7,2,6,2,103,36,202.0,483.0,24.0,0.0,0.0,0.0,0.0,0.0,444,305,390.0,0.0,0.0,0.0,34,6,40,3
27,1,4,5,346,368,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,398,180.0,237.0,473.0,0.0,54,3,57,1
27,2,5,4,505,441,181.0,450.0,283.0,0.0,0.0,0.0,0.0,0.0,471,188,192.0,0.0,0.0,0.0,31,0,31,3
27,1,3,7,462,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,80,469.0,0.0,0.0,0.0,48,0,48,1
27,2,7,3,193,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,458,102.0,32.0,0.0,0.0,57,1,58,0
7,1,2,0,224,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,436.0,0.0,0.0,0.0,45,1,46,0
7,2,0,2,443,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,305,162.0,94.0,0.0,0.0,54,6,60,0
27,1,5,6,181,441,450.0,386.0,283.0,0.0,0.0,0.0,0.0,0.0,164,500,314.0,507.0,0.0,0.0,38,0,38,3
27,2,6,5,103,36,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,183,398.0,473.0,0.0,0.0,50,0,50,1
26,1,1,3,341,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,458,102.0,440.0,0.0,0.0,57,0,57,1
26,2,3,1,462,440,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,12,347.0,292.0,159.0,0.0,53,6,59,1
7,1,7,0,107,193,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,436.0,0.0,0.0,0.0,40,2,42,1
7,2,0,7,138,443,50.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,63,220,469.0,0.0,0.0,0.0,32,4,36,3
7,1,4,2,368,346,414.0,171.0,218.0,0.0,0.0,0.0,0.0,0.0,149,305,57.0,0.0,0.0,0.0,41,2,43,3
7,2,2,4,224,267,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,218,188.0,318.0,0.0,0.0,50,1,51,1
7,1,5,7,386,68,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,195,486.0,0.0,0.0,0.0,46,1,47,1
7,2,7,5,107,284,193.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,180,48,237.0,68.0,0.0,0.0,55,3,58,2
7,1,1,6,341,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,500,314.0,507.0,0.0,0.0,62,1,63,0
7,2,6,1,103,36,483.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,210,12,347.0,46.0,159.0,0.0,39,4,43,3
26,1,3,2,462,312,362.0,217.0,137.0,0.0,0.0,0.0,0.0,0.0,149,305,57.0,0.0,0.0,0.0,53,1,54,3
26,2,2,3,224,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,261,102.0,0.0,0.0,0.0,36,0,36,0
26,1,0,4,364,50,138.0,310.0,295.0,360.0,430.0,0.0,0.0,0.0,471,188,218.0,0.0,0.0,0.0,21,3,24,5
26,2,4,0,346,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,200,169.0,0.0,0.0,0.0,52,0,52,0
7,1,5,6,386,68,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,90,164.0,314.0,0.0,0.0,48,4,52,1
7,2,6,5,103,36,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,398,237.0,183.0,0.0,0.0,44,3,47,1
27,1,3,2,362,462,312.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,305,57,94.0,0.0,0.0,0.0,24,1,25,2
27,2,2,3,224,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,261,223.0,0.0,0.0,0.0,47,0,47,0
7,1,7,1,107,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,210,347.0,46.0,0.0,0.0,76,1,77,0
7,2,1,7,40,396,292.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,454,402,195.0,0.0,0.0,0.0,47,7,54,2
7,1,6,0,103,36,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,436.0,0.0,0.0,0.0,30,6,36,1
7,2,0,6,443,138,50.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,90,314,164.0,500.0,0.0,0.0,25,1,26,2
